sid,utt,codec,src,attack,label,trimed,subset,vocoder,s1,s2,s3,s4,btse_feat_embedded,aasistssl_feat_embedded,vocosig_feat_embedded
VCC2TM1,DF_E_2482431,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[-84.05125  -17.690739],[  8.315216 -79.5871  ],[ 28.749725 -74.09122 ]
TEF1,DF_E_4678560,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 3.1236742 28.63487  ],[ 52.689377 -51.79552 ],[-43.43774 -67.42987]
LA_0015,DF_E_4063933,high_mp3,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ -8.687735 -66.01276 ],[ 6.2923746 54.320263 ],[-20.742786  32.89262 ]
LA_0014,DF_E_3203878,high_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[-12.565845 -59.260536],[13.47707  50.844826],[-59.41935   21.538734]
LA_0019,DF_E_4602652,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 14.390107 -48.664577],[67.56849    1.0274181],[70.08026  35.011097]
LA_0030,DF_E_4590848,low_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[-11.383734 -47.24631 ],[60.12719  34.676468],[-50.2501   -21.498398]
LA_0023,DF_E_4904557,high_m4a,asvspoof,-,bonafide,trim,hidden,bonafide,-,-,-,-,[-70.61488  -2.8937 ],[-46.950893 -52.745823],[-44.497166 -58.208786]
LA_0044,DF_E_2314295,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 48.9055   -27.287663],[ 38.834026 -60.518986],[62.214256 29.721054]
LA_0001,DF_E_3845680,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 25.241833 -69.64293 ],[40.46169  52.984127],[ 34.69846 -72.15301]
LA_0037,DF_E_2466438,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[50.85069 48.98312],[31.365932 59.658928],[-57.30547   23.971737]
LA_0001,DF_E_2404005,low_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ 17.450584 -70.69452 ],[26.094294 49.206272],[-53.60452   66.426254]
LA_0044,DF_E_2098794,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 26.205446 -51.492474],[60.366657   1.5682436],[38.855217    0.80803937]
VCC2SF3,DF_E_2604513,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[-54.880405 -20.611681],[-40.44582 -58.41958],[-14.2156515 -23.471056 ]
LA_0039,DF_E_4392407,high_mp3,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[-12.503836 -69.43362 ],[-20.082172  62.37906 ],[-62.763615  -8.741808]
LA_0048,DF_E_3327800,low_mp3,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[58.640587   2.7118776],[50.086426 36.13723 ],[61.122906 33.336327]
LA_0029,DF_E_3721120,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[37.6776   18.703175],[ 9.635026 75.01775 ],[-65.73492   18.114666]
LA_0001,DF_E_3254058,high_mp3,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ 21.964348 -65.286476],[63.880352   4.0329356],[-33.310066 -40.928482]
TGF1,DF_E_3379666,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 57.260822 -58.474754],[35.48977 32.60365],[-35.80258  39.49869]
LA_0040,DF_E_2410840,high_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[51.965374 38.094296],[ 0.51362616 69.31616   ],[-61.453224  18.022215]
LA_0007,DF_E_4516594,low_mp3,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ 25.237556 -47.73491 ],[35.995544 46.584656],[ -0.4588522 -88.59945  ]
VCC2TF1,DF_E_2905730,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 23.263195 -58.31711 ],[25.72228  45.525204],[ 66.83295 -44.17406]
SEM1,DF_E_4520303,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[-74.445496  -9.119717],[ -8.564037 -80.91198 ],[ -4.404315 -88.21927 ]
LA_0066,DF_E_4303306,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 4.8966408e-02 -6.1237175e+01],[-2.736022 57.734688],[-25.193401  35.798763]
LA_0001,DF_E_4020589,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[42.62747  15.947244],[24.682238 67.17363 ],[-53.602962  26.37558 ]
LA_0032,DF_E_4493082,nocodec,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ 79.470276 -23.289192],[65.57215  28.232962],[42.462173 15.481491]
VCC2SM3,DF_E_4731355,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[-62.508244 -31.515646],[-60.480408 -53.003227],[98.521965  -9.4833355]
TFF1,DF_E_3923061,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[-22.0517    31.564175],[ 53.061146 -42.29398 ],[43.302567  8.556741]
SEM2,DF_E_4357406,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 48.13001  -53.545654],[62.504913   3.4742732],[-49.412243 -60.88227 ]
LA_0003,DF_E_3956657,high_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[41.951633 17.29058 ],[ 5.446398 68.91409 ],[-60.067513  13.699204]
LA_0037,DF_E_4655186,low_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[52.93518  46.999252],[32.360336 70.7008  ],[-32.22172  -44.738388]
LA_0003,DF_E_4359994,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[  9.136434 -64.90682 ],[64.988205 22.356249],[ -8.767716 -40.51651 ]
LA_0046,DF_E_2986919,high_m4a,asvspoof,-,bonafide,trim,hidden,bonafide,-,-,-,-,[-77.52497   -8.502407],[-38.00047  -54.752052],[-37.038803 -27.364147]
LA_0064,DF_E_4962123,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 42.927704 -49.028767],[51.915268   -0.17031738],[ -3.235946 -70.87844 ]
VCC2TM1,DF_E_4530202,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[-1.3789994 14.887239 ],[-42.86704  -61.695934],[49.752155 22.961397]
LA_0046,DF_E_3130268,low_mp3,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[51.995907 20.900682],[60.646156 36.99036 ],[ -1.805623 -80.480965]
VCC2TF2,DF_E_3849651,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 34.76912  -58.532524],[42.695362 31.987226],[39.55132   -2.4670694]
LA_0039,DF_E_4804230,high_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[56.542927 44.04814 ],[-10.667184  42.646805],[-42.616768 -20.220333]
LA_0003,DF_E_4634434,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[  9.145456 -64.90917 ],[31.200968 55.851627],[ 40.501324 -66.85388 ]
LA_0004,DF_E_4957238,mp3m4a,asvspoof,-,bonafide,trim,hidden,bonafide,-,-,-,-,[-35.198654   -7.4893045],[  0.8177321 -65.431526 ],[32.02071  83.720566]
LA_0015,DF_E_2962220,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 18.098112 -45.575005],[23.774723 53.841217],[ -1.1265926 -88.44335  ]
VCC2SF4,DF_E_3604165,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[0.71983063 8.6124935 ],[ 10.3657   -75.605835],[ 85.01097  -26.931158]
TMM1,DF_E_3154178,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 59.589108 -44.858738],[ -8.762327 -81.77747 ],[-47.64709  70.89431]
LA_0048,DF_E_3124131,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 21.89461  -52.785007],[17.54626  40.952324],[-45.299377 -63.888073]
LA_0024,DF_E_4319315,low_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[31.145884 25.368702],[-11.453352  47.57208 ],[-38.38787   35.326866]
TGM1,DF_E_4542301,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 58.77711  -51.400883],[66.93803 20.17187],[ -4.431747 -62.606846]
VCC2TF2,DF_E_4846908,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 33.483395 -58.130966],[49.40781  27.524881],[-49.827175  -7.47294 ]
LA_0029,DF_E_4179926,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[37.573204 26.076738],[-20.737692  66.373116],[38.017525  -3.6157267]
VCC2SF2,DF_E_2031996,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 59.704723 -41.577076],[51.653004 32.576122],[-35.278145 -69.81769 ]
LA_0023,DF_E_4118161,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[35.645313 23.085308],[47.125446 46.47686 ],[-28.590475 -78.97908 ]
LA_0019,DF_E_3191003,nocodec,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[49.412136 35.734814],[ 0.9564329 52.821815 ],[-37.31832  -40.615665]
LA_0028,DF_E_3216739,nocodec,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[38.85673  31.418177],[-4.748548 44.747097],[-60.32845   19.858469]
VCC2TM1,DF_E_3929479,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[58.05486    2.6640444],[44.949924   2.1467671],[32.377712 -9.531576]
LA_0029,DF_E_2161369,high_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[-14.546486 -68.69679 ],[-5.2906313 75.20875  ],[-19.221544  33.82251 ]
LA_0013,DF_E_4536694,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 27.161545 -47.926365],[ 56.15257  -36.569485],[43.39389   8.695053]
LA_0008,DF_E_3706176,nocodec,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[41.27313  16.309814],[21.825138 63.30254 ],[-55.72512    -3.8046772]
LA_0028,DF_E_3139893,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[52.012684 48.42379 ],[-4.4044333 59.85742  ],[-39.356266 -51.920982]
LA_0003,DF_E_3863748,high_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[  5.793088 -38.324993],[13.547272 51.900833],[-34.185272 -40.89368 ]
LA_0039,DF_E_2717977,nocodec,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[47.430843 37.024696],[ 9.545222 47.894787],[-60.6235    15.272953]
TEF2,DF_E_3374264,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[16.681099   7.0849156],[-31.200506 -58.58975 ],[-62.719147  -5.408101]
TEM2,DF_E_4268559,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[-22.885784  21.98051 ],[-23.763704 -70.708725],[37.331696  -3.7630146]
LA_0005,DF_E_4705840,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[54.191025 45.386337],[10.095312 73.96069 ],[50.94461  51.015007]
LA_0011,DF_E_3549004,high_mp3,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[  5.762331 -37.2066  ],[-21.051945  56.8981  ],[-57.423965    -0.20377605]
VCC2SM1,DF_E_2873406,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[-22.664312  31.799963],[-62.00643  -48.648342],[40.586998 71.50943 ]
LA_0011,DF_E_4720521,high_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[  4.6826253 -34.966297 ],[26.12644  56.648224],[-35.300304 -49.544086]
LA_0015,DF_E_2244131,high_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ 44.019577 -47.601997],[49.063377 30.37088 ],[-42.208447 -73.80369 ]
LA_0009,DF_E_4136062,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 14.664677 -52.60752 ],[11.145512 51.634483],[-21.75324 -80.04218]
LA_0043,DF_E_3701849,nocodec,asvspoof,-,bonafide,trim,hidden,bonafide,-,-,-,-,[-5.378572 27.06111 ],[-57.819862 -52.151543],[ -4.3643956 -69.682365 ]
LA_0046,DF_E_4453541,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[38.678997 14.395473],[50.407173    0.07310741],[  0.31634274 -58.27606   ]
SEM2,DF_E_4132669,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[85.67733   8.720972],[-35.919437 -51.1514  ],[41.6433    -0.5958338]
LA_0007,DF_E_4946927,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[  9.153475 -38.580452],[ 1.7619504 34.86585  ],[-40.187496 -33.815838]
LA_0028,DF_E_2177178,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 16.468452 -51.688457],[ 3.2722838 57.29463  ],[-30.627094  37.65273 ]
LA_0040,DF_E_3804912,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[57.653843  8.334312],[58.74868  11.770164],[-32.798042  34.554344]
VCC2SF1,DF_E_2384847,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[-50.437508 -16.41848 ],[-59.653305 -43.336273],[ 22.127796 -71.47636 ]
LA_0003,DF_E_2047407,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[  1.9557825 -65.321846 ],[15.989016 52.29959 ],[-38.822094 -51.714123]
LA_0019,DF_E_2690523,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[83.906006 -9.637497],[-5.3483686 47.358887 ],[ 33.856544 -10.466677]
LA_0005,DF_E_3751266,low_mp3,asvspoof,-,bonafide,trim,hidden,bonafide,-,-,-,-,[-38.48912     6.6097655],[  4.05417 -61.04792],[ 46.930473 -60.900784]
LA_0021,DF_E_4128148,low_m4a,asvspoof,-,bonafide,trim,hidden,bonafide,-,-,-,-,[-72.195496   -4.1127453],[-52.735836 -51.541348],[-37.97095 -74.59432]
LA_0011,DF_E_4752005,low_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[-18.346886 -56.85275 ],[14.952267 75.32908 ],[-23.27164  -88.178764]
LA_0014,DF_E_4996471,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 19.161654 -68.73874 ],[43.005135   2.9650524],[-39.658043 -25.524443]
LA_0003,DF_E_3865526,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[27.013924 33.885357],[52.16367    1.0094072],[40.885227 69.159546]
LA_0046,DF_E_3035278,low_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ 21.723764 -69.23298 ],[28.851818 76.251625],[-37.23036   33.081985]
VCC2SF3,DF_E_3849096,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 37.506287 -14.738406],[-37.810593 -64.45392 ],[-10.973283 -38.859043]
LA_0049,DF_E_2673243,low_mp3,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ 48.971607 -34.22742 ],[ 49.88566 -48.83557],[74.23038  31.417301]
VCC2SF2,DF_E_3526584,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 15.348159 -13.135964],[ -5.255213 -57.70346 ],[99.56127   -6.9917803]
LA_0043,DF_E_4052453,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 13.257045 -45.202377],[50.567398 47.698906],[-23.939959 -85.55292 ]
TEM2,DF_E_2991211,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 4.9719305 17.398777 ],[-28.978312 -70.27419 ],[76.96638   15.7704735]
LA_0039,DF_E_3108778,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 22.261103 -69.11506 ],[12.206114 47.07368 ],[42.01243  8.77827]
LA_0030,DF_E_3607697,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[-15.307741 -65.13944 ],[ 55.77573  -36.068825],[ -9.646266 -37.03726 ]
LA_0010,DF_E_3386694,high_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ -0.10873829 -44.660683  ],[23.57458 69.77844],[-47.373756  34.11445 ]
TEM2,DF_E_2792440,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 54.41137 -56.02033],[58.50457 15.55792],[32.690258 -7.983289]
LA_0021,DF_E_3822523,high_mp3,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ -5.976346 -49.741524],[43.33325  44.741405],[-40.099533 -70.878006]
LA_0026,DF_E_2279909,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[43.46041  41.380695],[14.30838 49.79658],[ 14.49613  -60.269253]
LA_0022,DF_E_3854523,nocodec,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[  2.3750203 -45.031647 ],[29.509706 57.118965],[-58.543785    -0.28007016]
SEM1,DF_E_3210074,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 48.84065  -15.322748],[-33.93188 -67.01522],[-40.613033 -26.458645]
LA_0023,DF_E_2587367,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 33.75008  -43.950447],[64.294655 22.101463],[-50.573315   -6.1345186]
LA_0011,DF_E_2745741,low_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[51.494778 45.857788],[24.206335 40.77664 ],[ -0.7067429 -66.25262  ]
LA_0041,DF_E_2168365,nocodec,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ 88.26658  -18.243586],[-11.415579  61.43038 ],[-35.61392  -24.911762]
LA_0009,DF_E_4601173,low_mp3,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ 18.066977 -54.217144],[24.486418 58.169117],[ -3.4014885 -62.220917 ]
VCC2TF1,DF_E_2447382,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[  6.24362  -16.215683],[ 55.83803  -41.305798],[ 29.80155 -74.08853]
LA_0003,DF_E_3728258,low_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ -4.5396147 -62.36462  ],[16.668985 60.267086],[-39.96424 -71.91264]
VCC2SF1,DF_E_3176998,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[35.089676  -1.6687937],[-28.711107 -66.09491 ],[-35.054577 -42.131588]
LA_0027,DF_E_3412452,low_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[39.42126  13.633442],[26.263123 63.995743],[-61.617355    0.7694465]
LA_0027,DF_E_2705655,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ -4.1601763 -58.407856 ],[ 4.399579 42.286907],[-39.41982  -22.174685]
VCC2SF4,DF_E_4341504,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 21.40415  -15.507301],[-36.402786 -55.92942 ],[  4.1541185 -56.844936 ]
SEM1,DF_E_3819138,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 73.65349  -10.469187],[ 54.323105 -46.77413 ],[-18.93458  -82.952614]
LA_0036,DF_E_4706584,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[38.437374 16.124079],[-13.8509865  59.701023 ],[-53.355473  25.156696]
LA_0039,DF_E_3871355,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 25.318924 -48.030235],[57.396183 15.043136],[  1.6166449 -65.64304  ]
VCC2SM1,DF_E_2267726,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 49.723362 -16.773327],[69.29147 10.37634],[82.0609  24.79929]
TGF1,DF_E_3578485,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[25.842354  3.658828],[ 54.203922 -46.28057 ],[-59.086838   9.69378 ]
VCC2TF2,DF_E_3668713,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 58.93594  -50.824566],[45.00587    3.1695328],[-63.013363   -6.6027703]
LA_0044,DF_E_3841038,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[  8.7596855 -43.445515 ],[12.485622 65.25817 ],[-61.56717     2.3503723]
LA_0011,DF_E_4561951,low_ogg,asvspoof,-,bonafide,trim,hidden,bonafide,-,-,-,-,[-38.72906     6.5383515],[  9.7837715 -55.09039  ],[ 73.83573 -37.53126]
LA_0001,DF_E_3005399,low_mp3,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ 21.83533  -65.759415],[50.299126 50.916756],[ 17.882566 -65.101685]
LA_0046,DF_E_2316886,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 76.67409 -14.73803],[33.30496 70.85503],[-62.391605  13.407177]
LA_0037,DF_E_4385919,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 38.35323  -15.978089],[65.82755  30.764559],[ -4.339571 -71.772995]
LA_0003,DF_E_2209563,nocodec,asvspoof,-,bonafide,trim,hidden,bonafide,-,-,-,-,[15.981279  8.404067],[-45.20589 -76.79013],[33.625008 -7.539382]
LA_0018,DF_E_3163206,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 48.652504 -38.75515 ],[34.964115 13.866136],[-41.211735 -59.448544]
VCC2TM1,DF_E_2972163,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 6.2137218 27.002632 ],[-39.13245 -72.75654],[-19.221184 -83.20556 ]
LA_0005,DF_E_3837203,low_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[33.67585  25.935034],[-13.438357  64.42229 ],[ -7.019304 -87.24365 ]
LA_0049,DF_E_4847130,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ -0.9361416 -45.105545 ],[ 9.568362 62.54394 ],[-42.465084 -73.14756 ]
LA_0015,DF_E_2610741,high_mp3,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[54.71026  21.617374],[-3.353179 57.48523 ],[-36.392254 -52.06949 ]
LA_0033,DF_E_4615376,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ -7.2678623 -39.80498  ],[31.926254 69.64528 ],[-27.383558  34.447598]
LA_0039,DF_E_4865674,low_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[-11.713303 -58.56328 ],[64.38521    4.1308403],[ -0.15355515 -67.29213   ]
VCC2SF2,DF_E_3788113,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[-21.892742  31.466072],[-42.41422 -56.95627],[ -7.9568334 -42.780293 ]
TFM1,DF_E_4528746,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[27.36195  31.823832],[ 3.0991294 56.719986 ],[ -1.6440036 -83.73337  ]
LA_0043,DF_E_3815173,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 22.379368 -46.042854],[49.719547 45.97566 ],[ -1.601412 -66.149536]
LA_0016,DF_E_4331053,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[  5.8737025 -47.914833 ],[20.073313 46.891273],[ 28.730164 -74.27314 ]
LA_0028,DF_E_3216182,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[33.50832 32.34846],[-20.01436  68.07225],[ -3.9695585 -85.556946 ]
TGF1,DF_E_4341597,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 5.687944 17.001898],[ 38.028366 -65.06621 ],[-69.554085   2.946087]
LA_0005,DF_E_4741081,low_mp3,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ 80.47598  -24.856644],[11.44532  61.546658],[ 46.93236  -60.897247]
LA_0023,DF_E_4266144,nocodec,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ 33.792484 -42.882057],[49.60797  35.948486],[-40.50992   39.693077]
LA_0017,DF_E_4440827,low_mp3,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ -6.9161615 -65.50328  ],[29.160728 50.293915],[ -0.8459419 -63.19862  ]
LA_0043,DF_E_4369707,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 14.583763 -53.37881 ],[67.50365    0.4675371],[-40.946156 -60.97901 ]
LA_0014,DF_E_3085623,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 21.980627 -69.21062 ],[41.519176 34.420994],[-49.84809  -21.450735]
TGF1,DF_E_4678270,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[-63.36219  -19.568583],[ 55.520096 -41.00611 ],[-54.265343 -13.543294]
LA_0044,DF_E_2448410,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 80.4384   -24.893524],[-14.956924  62.082657],[32.46195  -9.291413]
LA_0043,DF_E_4701971,low_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ 74.91357  -12.351337],[ 55.763397 -28.276237],[-43.787895 -45.653698]
LA_0003,DF_E_2263486,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 24.747189 -58.59522 ],[69.05753   9.720491],[-49.052906 -62.38612 ]
VCC2SF1,DF_E_4805525,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[-20.711159  27.518991],[-53.80036  -54.510086],[ 53.108017 -55.54457 ]
LA_0014,DF_E_4872431,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 40.2408 -52.1772],[69.35641 18.7108 ],[-30.470205  38.253925]
LA_0025,DF_E_2706929,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[61.63203   -4.1650295],[44.598167    0.33911067],[-66.01749   52.724716]
LA_0003,DF_E_3671839,nocodec,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ 19.053606 -50.608356],[-11.595822  48.697918],[-51.22659   28.516619]
LA_0036,DF_E_2506131,high_ogg,asvspoof,-,bonafide,trim,hidden,bonafide,-,-,-,-,[ 9.262783 25.028744],[  5.8049164 -85.62174  ],[29.786413  -6.2991853]
LA_0013,DF_E_3359175,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[55.917355 30.505201],[ 0.6469483 75.54819  ],[-30.037483 -76.40661 ]
LA_0037,DF_E_3856181,high_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[34.02871 33.90419],[13.139801 73.91456 ],[-64.04004   -2.726704]
VCC2SF4,DF_E_2307695,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[-10.365243 -62.02661 ],[44.419987 34.707863],[-36.03927 -80.08864]
