sid,utt,codec,src,attack,label,trimed,subset,vocoder,s1,s2,s3,s4,btse_feat_embedded,aasistssl_feat_embedded,vocosig_feat_embedded
VCC2TM2,DF_E_2591648,nocodec,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,MM,-,[41.22478  -7.498402],[55.7308  39.34906],[72.14249 14.88179]
TMM1,DF_E_2675910,high_m4a,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,MM,M,[-53.79729  -15.255682],[  7.7426834 -26.792137 ],[-41.010494  32.299   ]
LA_0027,DF_E_2828174,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 13.759305 -80.70732 ],[ -4.481719 -80.190254],[-63.356747  53.614464]
LA_0013,DF_E_4043733,low_m4a,asvspoof,A17,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-90.83037 -10.66391],[10.980402 38.190823],[-6.711973 38.41427 ]
VCC2TF1,DF_E_3478996,high_ogg,vcc2018,HUB-N04,spoof,notrim,eval,traditional_vocoder,HUB,N04,FF,-,[-7.8047647 33.757915 ],[39.432434 23.004784],[ 8.070104 -4.202503]
TFM1,DF_E_3242183,high_m4a,vcc2020,Task2-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team32,MM,F,[-49.397724 -58.83349 ],[-35.635826 -37.189213],[ 37.816914 -43.997337]
LA_0018,DF_E_2224232,high_m4a,asvspoof,A14,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-22.504044   -1.7801447],[ 14.174042 -54.81079 ],[43.596897 35.048954]
VCC2TM1,DF_E_2474432,mp3m4a,vcc2018,SPO-N16,spoof,notrim,eval,traditional_vocoder,SPO,N16,MM,-,[  1.6730727 -12.689365 ],[14.3505    -2.1769414],[ 9.575135 53.898666]
LA_0046,DF_E_3506295,oggm4a,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-,[-61.64232  -28.151022],[-49.28278   13.117029],[ 20.019556 -69.21355 ]
LA_0032,DF_E_4919043,high_mp3,asvspoof,A16,spoof,notrim,progress,waveform_concatenation,-,-,-,-,[14.571304 29.16855 ],[-70.104454   -2.3894024],[-93.40786     2.3838584]
TGM1,DF_E_2555707,high_ogg,vcc2020,Task2-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team22,MM,G,[-86.08373 -23.18785],[ 0.19342399 48.95347   ],[-30.519695    1.2157732]
VCC2TF1,DF_E_4221662,high_m4a,vcc2018,SPO-N11,spoof,notrim,eval,traditional_vocoder,SPO,N11,MF,-,[28.090729   1.1483341],[35.066948  -0.6023881],[-18.12283  -40.690636]
TGM1,DF_E_3624253,low_mp3,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,MM,G,[11.451236   -0.24529757],[-2.4339519  4.2519155],[ 2.157621 -9.584357]
VCC2TM2,DF_E_3227284,high_ogg,vcc2018,SPO-B01,spoof,notrim,eval,traditional_vocoder,SPO,B01,FM,-,[-75.150116  32.258167],[43.54999  40.224243],[-11.924789  32.043575]
TFM1,DF_E_4421426,high_ogg,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,MM,F,[  9.624759 -52.013584],[15.444057  -5.7143493],[77.3096    -1.3389308]
TMM1,DF_E_2670042,oggm4a,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,MM,M,[ 10.259489 -55.435135],[47.3647      0.76334155],[-30.019762   -4.5303698]
TGF1,DF_E_2647425,nocodec,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FF,G,[57.52765  59.891003],[ -8.815441 -12.92523 ],[4.0043216 9.645371 ]
TEM2,DF_E_4637160,low_m4a,vcc2020,Task1-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team16,FM,E,[-68.4118    27.904898],[-10.756637  28.109657],[ 4.2137995 69.961914 ]
LA_0023,DF_E_4328703,high_mp3,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ -3.068316 -95.74769 ],[ -6.7667994 -80.13122  ],[-57.65793   36.338234]
VCC2TF1,DF_E_3599058,high_mp3,vcc2018,HUB-N05,spoof,notrim,eval,traditional_vocoder,HUB,N05,MF,-,[-49.780518   4.256954],[ 32.73065  -12.240359],[-22.590572  40.745434]
LA_0023,DF_E_2087235,high_mp3,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[22.796394 74.492165],[  7.633653 -11.655893],[-53.38426 -67.65195]
LA_0023,DF_E_4360042,oggm4a,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-74.91421   25.329617],[-48.72076   -8.690199],[-0.4590653  4.337654 ]
TFF1,DF_E_4393675,low_ogg,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,MF,F,[ 54.0033   -56.921963],[ 5.4367094 -6.1969786],[-27.31674  45.76589]
LA_0033,DF_E_2017665,oggm4a,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,[-29.49971     0.8386103],[ 17.717234 -59.192078],[-23.476461 -38.443027]
VCC2TF1,DF_E_2905342,high_m4a,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,FF,-,[30.676954 -6.601163],[-30.053675  43.645203],[ 5.882582 55.928288]
TFM1,DF_E_4751200,high_ogg,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,FM,F,[82.33386  30.746021],[ 7.7933955 -7.72105  ],[-39.891033 -26.569387]
LA_0046,DF_E_2357855,high_m4a,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[59.37038  24.143045],[ 40.454433 -35.196053],[ 21.22466  -85.417755]
TGM1,DF_E_4493600,mp3m4a,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,FM,G,[-43.97375  -19.045404],[-34.014774    4.0997834],[10.950797 96.43445 ]
LA_0034,DF_E_4050621,high_ogg,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[53.80044 23.69693],[-40.97787  -41.187294],[57.084225   1.2698971]
VCC2TM2,DF_E_2656592,high_ogg,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,MM,-,[-69.85268  -43.802814],[23.082197 58.61809 ],[-94.1637      1.1497295]
TFF1,DF_E_2758863,high_ogg,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,FF,F,[-2.9400976 42.09354  ],[28.502384   3.4606807],[49.297802 12.376188]
VCC2TF2,DF_E_4586622,high_ogg,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,FF,-,[54.899197  -2.6393166],[-19.281456  11.78092 ],[-46.848457 -76.620445]
TEM2,DF_E_2095835,low_mp3,vcc2020,Task1-team17,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team17,MM,E,[30.007345 19.35796 ],[-2.8084748 54.024555 ],[ 15.588756 -81.82176 ]
TFM1,DF_E_2471330,low_m4a,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,MM,F,[-69.91611    9.661688],[ 6.553722 54.81846 ],[-34.884995  25.235727]
VCC2TF1,DF_E_2240841,mp3m4a,vcc2018,SPO-N04,spoof,notrim,eval,traditional_vocoder,SPO,N04,FF,-,[-19.125114   -5.0747166],[19.981464    0.10915136],[-19.042427    6.2803807]
VCC2TF2,DF_E_3453421,low_ogg,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,MF,-,[-11.79698  -10.644045],[ 2.8234293 -7.573356 ],[ 84.29902  -12.359337]
TEM1,DF_E_2663832,low_m4a,vcc2020,Task1-team01,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team01,FM,E,[-42.151928  29.612154],[35.38374  10.884152],[-41.929905 -27.86977 ]
VCC2TM2,DF_E_4380282,low_m4a,vcc2018,HUB-D03,spoof,notrim,eval,traditional_vocoder,HUB,D03,FM,-,[-50.158512 -58.716587],[24.525213 53.37303 ],[-37.119835  26.11029 ]
VCC2TM1,DF_E_4266943,low_m4a,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,FM,-,[-77.41313 -35.95586],[-0.73401654 20.546885  ],[-22.408848 -39.615368]
TFM1,DF_E_4411730,low_m4a,vcc2020,Task2-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team32,FM,F,[ 8.0149765 40.520638 ],[ -0.39370263 -45.112488  ],[58.168476  -4.9240403]
LA_0019,DF_E_3526084,low_ogg,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-52.612694 -64.0922  ],[-52.58419   21.564087],[-52.696545 -34.48081 ]
TEM1,DF_E_4569773,mp3m4a,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,FM,E,[-13.670989  71.438515],[ 24.047598 -15.329045],[-17.65993  -17.525806]
TFM1,DF_E_2716455,high_mp3,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,FM,F,[-29.129852 -29.135963],[  9.63796  -21.582802],[ 35.79157  -28.243757]
VCC2TF2,DF_E_3101303,high_m4a,vcc2018,SPO-N11,spoof,notrim,eval,traditional_vocoder,SPO,N11,MF,-,[ 25.453712 -33.549927],[ 44.27835  -45.687237],[29.224365 37.188343]
TGF1,DF_E_3729612,high_m4a,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,MF,G,[-15.272358 -66.364235],[-32.680275 -34.59848 ],[-16.10234     4.0611434]
VCC2TM2,DF_E_2691925,oggm4a,vcc2018,HUB-N14,spoof,notrim,eval,traditional_vocoder,HUB,N14,MM,-,[-15.3084345  12.640293 ],[63.721058 31.014227],[-25.166842   -6.7990003]
TEM2,DF_E_4394924,high_mp3,vcc2020,Task1-team18,spoof,notrim,eval,unknown,Task1,team18,MM,E,[-68.139725  13.624071],[ 3.5628178 32.79211  ],[-21.09743   22.519484]
TGM1,DF_E_3951838,high_m4a,vcc2020,Task2-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team16,FM,G,[-17.484339 -38.204865],[ 15.721598 -30.312258],[54.325653  7.138209]
LA_0046,DF_E_2714133,high_mp3,asvspoof,A19,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[-14.230672  64.26063 ],[41.154865 26.318165],[-24.56979  -62.384377]
VCC2TM1,DF_E_2330803,high_m4a,vcc2018,SPO-B01,spoof,notrim,eval,traditional_vocoder,SPO,B01,FM,-,[-55.34431    -1.1716864],[13.059065  -5.6057615],[  6.339096 -32.025818]
LA_0036,DF_E_2054049,low_mp3,asvspoof,A07,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-26.240461   -6.8105845],[-56.701492 -23.499012],[  8.659428 -60.632687]
LA_0001,DF_E_2144156,low_m4a,asvspoof,A17,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-77.73222  -40.862724],[-33.209675  38.238834],[23.405638 21.655832]
TEF2,DF_E_4304329,nocodec,vcc2020,Task1-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team03,MF,E,[30.597715  -5.3850317],[47.20442  13.778563],[ 11.09244  -62.413006]
LA_0028,DF_E_4457311,low_m4a,asvspoof,A16,spoof,trim,hidden,waveform_concatenation,-,-,-,-,[-13.329623  67.09114 ],[-62.488476    7.6593714],[38.680016 67.57974 ]
TGF1,DF_E_2266538,low_m4a,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,MF,G,[-13.779019 -67.398735],[ 27.790653 -41.692562],[-14.04958  75.85677]
LA_0038,DF_E_2087952,nocodec,asvspoof,A15,spoof,notrim,progress,neural_vocoder_autoregressive,-,-,-,-,[ 47.68033 -81.67614],[-39.629475  -2.100244],[-31.066084  48.020397]
TEF2,DF_E_3655250,mp3m4a,vcc2020,Task1-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team03,MF,E,[45.768078 16.283487],[41.84333  17.582813],[ 1.8637686 80.32627  ]
VCC2TM1,DF_E_4140052,low_ogg,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,MM,-,[-61.9284   -33.690327],[-47.23066     2.9389155],[-27.08215 -73.00591]
LA_0039,DF_E_4312302,low_m4a,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,[15.596519  -4.5108156],[-19.233934  15.211433],[-42.506454 -78.56491 ]
LA_0037,DF_E_4351228,nocodec,asvspoof,A18,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[-40.119457  33.05951 ],[  7.2207828 -10.6618805],[ 1.1969256 58.85035  ]
VCC2TF1,DF_E_3542254,high_mp3,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,MF,-,[1.7487898 7.7558   ],[32.333992 18.41651 ],[-31.54305 -56.83078]
TEM2,DF_E_2828393,high_mp3,vcc2020,Task1-team12,spoof,notrim,eval,traditional_vocoder,Task1,team12,MM,E,[2.9988518 8.969289 ],[ 0.1324484 -6.166486 ],[-19.475164  57.72841 ]
LA_0001,DF_E_2078724,high_mp3,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[86.81351   -1.2590663],[-27.203245  34.851475],[-88.031456  17.998146]
LA_0011,DF_E_3408042,nocodec,asvspoof,A11,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[ 34.319897 -54.08563 ],[-9.053256 82.72937 ],[39.90732 68.76875]
TGM1,DF_E_2869075,low_ogg,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,MM,G,[74.197266 -4.830961],[-16.415165    6.5795584],[ 72.35718  -28.445919]
TGF1,DF_E_2451064,low_mp3,vcc2020,Task2-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team16,FF,G,[ -6.831519 -68.31253 ],[52.741104 12.862116],[ 41.929596 -51.361103]
LA_0046,DF_E_3469102,high_m4a,asvspoof,A08,spoof,notrim,progress,neural_vocoder_nonautoregressive,-,-,-,-,[-0.8418103  4.506633 ],[-3.7943542 14.532093 ],[-18.791533   -4.0509562]
VCC2SM2,DF_E_2519201,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[10.226463 71.901924],[-2.7549183 82.505646 ],[-38.099476  75.97423 ]
VCC2TM1,DF_E_3531745,low_ogg,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,FM,-,[12.55899   8.616688],[-52.0159   35.11834],[-4.8468704 35.75938  ]
TFM1,DF_E_2110021,low_m4a,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,MM,F,[-14.464551  80.20104 ],[-2.6915858 36.990852 ],[  6.3999434 -32.29564  ]
LA_0036,DF_E_2636354,oggm4a,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[ 75.50714  -12.570784],[-46.08161  47.41779],[ 12.188864 -62.74857 ]
TEF1,DF_E_2513230,high_ogg,vcc2020,Task1-team18,spoof,notrim,eval,unknown,Task1,team18,FF,E,[-12.749852    2.7466893],[ 44.635246 -30.593817],[ 46.143253 -52.710285]
LA_0046,DF_E_4799907,low_m4a,asvspoof,A11,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-27.20025   16.885792],[ 26.392746 -55.912857],[-56.769222 -68.78555 ]
VCC2TM2,DF_E_4756301,low_ogg,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,MM,-,[ 65.499344 -48.48475 ],[ 6.7972336 -1.6333889],[ 27.587648 -85.82954 ]
TFM1,DF_E_3755208,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 18.207054 -73.326416],[-14.342442 -80.10692 ],[-64.550064  52.71162 ]
VCC2TM1,DF_E_2576933,high_m4a,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,FM,-,[39.121105 40.724438],[9.374014 5.899244],[ 49.023605 -45.024696]
TEF1,DF_E_4128339,oggm4a,vcc2020,Task1-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team22,FF,E,[-59.608925  45.88011 ],[-56.13136  -19.441862],[ 69.628975 -25.095491]
TEM2,DF_E_3347582,mp3m4a,vcc2020,Task1-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team03,FM,E,[-85.132996    2.2963154],[-32.826393 -12.081376],[-29.274666  37.13897 ]
TEF1,DF_E_4189540,nocodec,vcc2020,Task1-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team24,FF,E,[  2.5107095 -19.500286 ],[-10.163681 -30.302044],[-42.073357    7.2625055]
LA_0042,DF_E_2333781,low_ogg,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[90.07455   -0.8195196],[-23.892223  27.872507],[-36.32352 -69.60256]
LA_0044,DF_E_2945912,high_m4a,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-,[49.109753 13.287817],[-13.620101 -53.312347],[-56.54441  18.31045]
VCC2TM1,DF_E_4712740,high_ogg,vcc2018,HUB-N05,spoof,notrim,eval,traditional_vocoder,HUB,N05,MM,-,[-70.01493    9.875879],[49.761497 29.031542],[-14.203464  31.255667]
LA_0046,DF_E_4592720,oggm4a,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[15.898647 12.984683],[-44.79     -45.435783],[ 81.56682 -16.13237]
TFM1,DF_E_2367303,low_ogg,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,MM,F,[ 39.48465  -10.616046],[ 7.856498 -4.689502],[ 39.436775 -25.919996]
VCC2TM1,DF_E_4194865,low_m4a,vcc2018,SPO-N05,spoof,notrim,eval,traditional_vocoder,SPO,N05,MM,-,[30.465288 20.638899],[  6.840595 -26.755775],[-11.773958 -16.373085]
LA_0014,DF_E_3315197,low_mp3,asvspoof,A12,spoof,notrim,progress,neural_vocoder_autoregressive,-,-,-,-,[ -3.3679314 -20.856756 ],[ 14.846266 -40.010166],[ 44.916683 -61.331486]
LA_0018,DF_E_2995370,high_m4a,asvspoof,A19,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[27.88044 52.7707 ],[-61.595215  22.648565],[-93.98425     2.3519301]
LA_0022,DF_E_4048824,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[  1.0661906 -96.94519  ],[-16.14686 -80.59124],[38.816814 67.703415]
TFF1,DF_E_2924704,nocodec,vcc2020,Task2-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team16,MF,F,[-40.91211   28.126139],[30.914312 34.20672 ],[-4.0107613 43.22744  ]
TEM2,DF_E_2612449,low_mp3,vcc2020,Task1-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team31,FM,E,[25.756775 -4.179609],[-37.61245  -16.956928],[ 76.68621  -26.355474]
LA_0028,DF_E_2543633,high_ogg,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-5.18199 91.02696],[-62.20727  -2.66926],[37.21604 66.45261]
TFF1,DF_E_3801643,low_mp3,vcc2020,Task2-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team32,MF,F,[-31.358011   -5.8712425],[ -1.3485705 -49.083427 ],[38.642303  -5.0517817]
TEF1,DF_E_3827100,low_ogg,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,MF,E,[-89.65563  -11.268646],[-64.5537    14.895025],[ -2.785829 -32.21392 ]
TMF1,DF_E_4060118,low_m4a,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,FF,M,[44.264782 69.98518 ],[ -2.9525642 -23.710783 ],[-10.546519  40.052105]
VCC2TF1,DF_E_3319171,nocodec,vcc2018,HUB-N04,spoof,notrim,eval,traditional_vocoder,HUB,N04,FF,-,[-92.85017  -11.317007],[ 8.739077 52.84944 ],[66.282135  -4.8231993]
LA_0013,DF_E_4330908,mp3m4a,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[91.835655  -1.8243964],[-22.894873  28.71285 ],[-64.26661  -39.308903]
VCC2TM2,DF_E_4978273,mp3m4a,vcc2018,HUB-N09,spoof,notrim,eval,traditional_vocoder,HUB,N09,FM,-,[ 39.366096 -10.779201],[12.97769  46.374504],[ 1.3859452 -2.4579582]
TEF1,DF_E_4530827,nocodec,vcc2020,Task1-team14,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,FF,E,[35.155807 82.51031 ],[14.725235 17.722729],[ 40.004337 -25.752323]
TMF1,DF_E_3460347,low_m4a,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,MF,M,[4.9966364  0.06513629],[ 1.4604852 45.00519  ],[ 8.75349 90.00618]
VCC2TF1,DF_E_2007664,high_ogg,vcc2018,HUB-B01,spoof,notrim,eval,traditional_vocoder,HUB,B01,FF,-,[-86.64314 -22.79439],[-13.8142185  42.72725  ],[-17.31811  -40.158215]
TGM1,DF_E_2587729,nocodec,vcc2020,Task2-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team11,MM,G,[42.32483  21.413431],[-40.46357 -33.53864],[-83.51267    -5.6380496]
LA_0032,DF_E_4542876,high_m4a,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-26.220955  20.079838],[ 9.015935  -6.2717314],[-49.844185 -30.733839]
TEM1,DF_E_3231597,high_m4a,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,FM,E,[ -5.1398625 -11.228016 ],[-55.49089  57.39057],[-13.704816   8.286167]
TGM1,DF_E_3582735,oggm4a,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MM,G,[52.79393 42.84321],[-5.6802955 16.381592 ],[ 0.6335084 74.52668  ]
TFM1,DF_E_3629394,high_m4a,vcc2020,Task2-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team07,MM,F,[-3.0638301 85.47404  ],[ 11.408257 -41.208893],[-60.47574 -44.0751 ]
VCC2TM1,DF_E_2644796,oggm4a,vcc2018,HUB-N05,spoof,notrim,eval,traditional_vocoder,HUB,N05,FM,-,[ 88.279655  -11.8265915],[11.02986  51.635914],[ 83.19807 -28.96088]
LA_0023,DF_E_3840697,low_mp3,asvspoof,A11,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[36.53116 81.64116],[-49.324814 -13.006216],[31.672293 23.339771]
LA_0026,DF_E_3714427,oggm4a,asvspoof,A11,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[29.54904 82.57204],[-49.71386      0.24454747],[25.930332 20.47188 ]
TGF1,DF_E_2206742,high_m4a,vcc2020,Task2-team30,spoof,notrim,eval,unknown,Task2,team30,FF,G,[16.883825  -1.3354676],[-51.72886  -32.669754],[ 32.536274 -31.04799 ]
LA_0003,DF_E_4493390,low_m4a,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-,[-8.332182 33.965767],[ 13.488615 -22.34351 ],[ -5.6700044 -32.470146 ]
VCC2TM2,DF_E_4479694,nocodec,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,MM,-,[  2.4973257 -36.88943  ],[63.61997  39.024624],[-47.677944 -26.961962]
LA_0024,DF_E_3801778,high_ogg,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-60.252155 -33.442566],[-43.415398 -29.385965],[ 4.4133587 10.031379 ]
LA_0035,DF_E_2771199,mp3m4a,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-34.740543  45.167007],[36.83491  14.651581],[24.238234 12.479612]
LA_0033,DF_E_3948636,high_m4a,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,[51.59744   -3.3087242],[-49.691902  37.307316],[-56.02404 -67.87999]
VCC2TM2,DF_E_3457169,nocodec,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,FM,-,[89.68418    3.2506766],[-14.131465  47.39398 ],[  4.85811 -30.63951]
TGM1,DF_E_2038466,low_mp3,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,MM,G,[  1.4360408 -63.35154  ],[ 5.4130816 41.248848 ],[20.351385 12.774922]
TFM1,DF_E_2910741,oggm4a,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,FM,F,[63.31003  -9.279461],[ 6.6272645 34.08484  ],[68.15065    6.0378823]
LA_0044,DF_E_2105581,nocodec,asvspoof,A19,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[27.627672 52.199215],[-61.41817   22.802809],[-70.02995   10.463091]
TEF1,DF_E_4182488,nocodec,vcc2020,Task1-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team16,FF,E,[-28.39325      0.27701205],[-14.241439 -37.120552],[-37.566402 -75.01581 ]
TEM2,DF_E_4206843,high_ogg,vcc2020,Task1-team08,spoof,notrim,eval,traditional_vocoder,Task1,team08,MM,E,[-82.28986  29.62991],[48.75673  38.821346],[ 7.3509936 63.63369  ]
TFF1,DF_E_3964877,mp3m4a,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,FF,F,[15.656187 43.101616],[-17.791595   -2.3336809],[ 78.61617 -17.88182]
LA_0011,DF_E_4418460,high_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ 14.194017 -81.047035],[ -4.420847 -86.454445],[-68.67306   46.492367]
TMM1,DF_E_2155823,oggm4a,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,FM,M,[-41.458725    4.4029756],[18.383677 28.75246 ],[10.150538 97.866875]
VCC2TF2,DF_E_4853246,nocodec,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,MF,-,[-1.4186531 41.26117  ],[32.48422  60.258976],[ -5.1976714 -17.201843 ]
TEF2,DF_E_4641392,high_m4a,vcc2020,Task1-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team31,MF,E,[-53.994995 -11.471661],[-40.124096 -37.63423 ],[ 7.8936033 -3.4787621]
TEF2,DF_E_4365979,high_ogg,vcc2020,Task1-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team16,MF,E,[-79.427025    5.4235477],[24.867815 17.241186],[66.89702  39.963898]
VCC2TF2,DF_E_3504770,low_mp3,vcc2018,SPO-B01,spoof,notrim,eval,traditional_vocoder,SPO,B01,MF,-,[-53.822964   -0.8229886],[19.851215 86.32852 ],[  1.0298045 -74.312874 ]
LA_0036,DF_E_3033353,nocodec,asvspoof,A17,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[76.0293   -2.818726],[-29.854822  42.663948],[ 15.47827  -53.136257]
VCC2TM2,DF_E_4777104,low_m4a,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,FM,-,[ 28.155596 -31.482893],[21.674398 42.991302],[-2.3998878 70.43451  ]
LA_0016,DF_E_2697517,low_ogg,asvspoof,A14,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[36.189323 81.98949 ],[ 3.6791847 -8.897436 ],[  2.012557 -73.60538 ]
LA_0021,DF_E_4043306,nocodec,asvspoof,A09,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[-46.985416  64.22281 ],[  0.41882712 -20.805159  ],[25.893387 36.659756]
